source,target,synapse_count
720575940615671106,720575940631959097,22.0
720575940615671106,720575940633316563,7.0
720575940615671106,720575940640589171,63.0
720575940615671106,720575940641480949,7.0
720575940615671106,720575940641585627,8.0
720575940615671106,720575940642449909,12.0
720575940615671106,720575940645047831,14.0
720575940615671106,720575940645352814,10.0
720575940615671106,720575940659860609,8.0
720575940615684582,720575940614815199,14.0
720575940615684582,720575940630937660,7.0
720575940615684582,720575940632317997,14.0
720575940615723314,720575940608336514,44.0
720575940615723314,720575940610505006,43.0
720575940615723314,720575940611644529,243.0
720575940615723314,720575940614518690,6.0
720575940615723314,720575940614710509,109.0
720575940615723314,720575940615528678,5.0
720575940615723314,720575940616019899,5.0
720575940615723314,720575940618089851,19.0
720575940615723314,720575940618932763,187.0
720575940615723314,720575940621000831,16.0
720575940615723314,720575940623579063,36.0
720575940615723314,720575940626243614,37.0
720575940615723314,720575940626977947,62.0
720575940615723314,720575940627015196,7.0
720575940615723314,720575940627083397,102.0
720575940615723314,720575940627111752,72.0
720575940615723314,720575940629192975,6.0
720575940615723314,720575940630086698,115.0
720575940615723314,720575940630311383,5.0
720575940615723314,720575940631842360,5.0
720575940615723314,720575940632472850,16.0
720575940615723314,720575940633350812,50.0
720575940615723314,720575940634751918,23.0
720575940615723314,720575940635967886,7.0
720575940615790658,720575940618932763,11.0
720575940615790658,720575940623412360,7.0
720575940615790658,720575940624126537,7.0
720575940615790658,720575940624336647,8.0
720575940615930299,720575940603636913,11.0
720575940615930299,720575940605095346,7.0
720575940615930299,720575940605214636,19.0
720575940615930299,720575940609073347,41.0
720575940615930299,720575940610088883,5.0
720575940615930299,720575940611644529,9.0
720575940615930299,720575940611864243,20.0
720575940615930299,720575940618089851,14.0
720575940615930299,720575940618342966,9.0
720575940615930299,720575940620622452,8.0
720575940615930299,720575940620835327,26.0
720575940615930299,720575940621148660,6.0
720575940615930299,720575940624336647,6.0
720575940615930299,720575940625887631,25.0
720575940615930299,720575940628404227,7.0
720575940615930299,720575940630086698,28.0
720575940615930299,720575940631328738,6.0
720575940615930299,720575940641629344,21.0
720575940615930299,720575940654490785,17.0
720575940615948610,720575940614730914,73.0
720575940615948610,720575940624323110,22.0
720575940615948610,720575940625561406,12.0
720575940615948610,720575940642449909,5.0
720575940616019899,720575940611644529,8.0
720575940616019899,720575940623579063,18.0
720575940616019899,720575940625779642,12.0
720575940616019899,720575940634704491,7.0
720575940616169578,720575940610048981,16.0
720575940616169578,720575940622360358,5.0
720575940616169578,720575940627480586,11.0
720575940616169578,720575940639680957,8.0
720575940616169578,720575940640398477,9.0
720575940616486230,720575940605758142,10.0
720575940616486230,720575940609282825,140.0
720575940616486230,720575940609891886,6.0
720575940616486230,720575940621551854,6.0
720575940616486230,720575940622574532,7.0
720575940616486230,720575940623650823,5.0
720575940616486230,720575940624330281,75.0
720575940616486230,720575940633294796,16.0
720575940616486230,720575940634545890,131.0
720575940616486230,720575940634710629,7.0
720575940616486230,720575940635604581,5.0
720575940616486230,720575940640803200,10.0
720575940616538944,720575940604783136,5.0
720575940616538944,720575940605214636,14.0
720575940616538944,720575940618129573,23.0
720575940616538944,720575940623362698,6.0
720575940616538944,720575940625345328,22.0
720575940616538944,720575940626052647,10.0
720575940616538944,720575940627962844,17.0
720575940616538944,720575940637471039,6.0
720575940616538944,720575940640597237,13.0
720575940616566133,720575940605758142,5.0
720575940616566133,720575940609190866,6.0
720575940616566133,720575940613583001,13.0
720575940616566133,720575940614956072,23.0
720575940616566133,720575940617917760,5.0
720575940616566133,720575940621504269,10.0
720575940616566133,720575940646576436,9.0
720575940616647029,720575940617560838,5.0
720575940616891958,720575940628934403,10.0
720575940616891958,720575940640935387,7.0
720575940616993478,720575940616647029,7.0
720575940616993478,720575940617560838,5.0
720575940617044948,720575940608336514,13.0
720575940617044948,720575940610505006,23.0
720575940617044948,720575940611644529,9.0
720575940617044948,720575940614710509,27.0
720575940617044948,720575940623579063,5.0
720575940617258821,720575940610048981,13.0
720575940617258821,720575940616566133,7.0
720575940617258821,720575940617917760,7.0
720575940617258821,720575940627480586,20.0
720575940617321243,720575940613583001,27.0
720575940617371732,720575940604783136,14.0
720575940617371732,720575940605214636,28.0
720575940617371732,720575940616538944,5.0
720575940617371732,720575940617044948,6.0
720575940617371732,720575940618129573,32.0
720575940617371732,720575940620835327,18.0
720575940617371732,720575940623362698,6.0
720575940617371732,720575940625345328,29.0
720575940617371732,720575940626052647,14.0
720575940617371732,720575940627962844,10.0
720575940617371732,720575940632985261,20.0
720575940617371732,720575940637299172,5.0
720575940617371732,720575940637471039,9.0
720575940617371732,720575940640597237,6.0
720575940617493460,720575940637966682,5.0
720575940617530525,720575940620300308,8.0
720575940617530525,720575940622616333,5.0
720575940617530525,720575940626993694,8.0
720575940617530525,720575940628891396,12.0
720575940617530525,720575940629239934,10.0
720575940617530525,720575940630334658,10.0
720575940617530525,720575940631705130,7.0
720575940617568697,720575940610679876,8.0
720575940617568697,720575940616353675,7.0
720575940617568697,720575940624484796,18.0
720575940617568697,720575940624966840,9.0
720575940617568697,720575940625737776,41.0
720575940617568697,720575940628998659,38.0
720575940617570008,720575940627384049,7.0
720575940617571997,720575940616891958,7.0
720575940617571997,720575940623203805,26.0
720575940617571997,720575940631842360,23.0
720575940617917760,720575940605758142,9.0
720575940617917760,720575940613583001,20.0
720575940617917760,720575940614956072,29.0
720575940617917760,720575940615437983,5.0
720575940617917760,720575940621504269,10.0
720575940617917760,720575940625377688,7.0
720575940617917760,720575940646576436,19.0
720575940618089851,720575940608336514,17.0
720575940618089851,720575940610505006,48.0
720575940618089851,720575940611644529,51.0
720575940618089851,720575940613087218,16.0
720575940618089851,720575940614710509,27.0
720575940618089851,720575940615723314,50.0
720575940618089851,720575940623579063,9.0
720575940618089851,720575940626243614,38.0
720575940618089851,720575940626977947,6.0
720575940618089851,720575940627083397,7.0
720575940618089851,720575940627111752,44.0
720575940618089851,720575940630086698,23.0
720575940618089851,720575940630095045,5.0
720575940618089851,720575940630311383,14.0
720575940618089851,720575940631842360,7.0
720575940618089851,720575940633350812,40.0
720575940618089851,720575940634751918,6.0
720575940618089851,720575940635967886,8.0
720575940618129573,720575940605676210,6.0
720575940618129573,720575940620835327,6.0
720575940618129573,720575940623688119,7.0
720575940618129573,720575940626052647,5.0
720575940618129573,720575940628370732,11.0
720575940618129573,720575940628802888,6.0
720575940618129573,720575940630086698,19.0
720575940618129573,720575940632998136,5.0
720575940618129573,720575940635831438,11.0
720575940618198721,720575940613583001,12.0
720575940618259269,720575940623203805,5.0
720575940618259269,720575940624377323,77.0
720575940618259269,720575940628478449,11.0
720575940618259269,720575940629837563,8.0
720575940618263174,720575940609673369,27.0
720575940618263174,720575940625345328,20.0
720575940618342966,720575940602380768,7.0
720575940618342966,720575940602879404,14.0
720575940618342966,720575940605095346,5.0
720575940618342966,720575940609073347,12.0
720575940618342966,720575940610088883,34.0
720575940618342966,720575940610332024,11.0
720575940618342966,720575940612054425,128.0
720575940618342966,720575940614026390,20.0
720575940618342966,720575940615930299,72.0
720575940618342966,720575940618129573,11.0
720575940618342966,720575940619188577,55.0
720575940618342966,720575940620183973,6.0
720575940618342966,720575940620304110,137.0
720575940618342966,720575940620622452,12.0
720575940618342966,720575940620866036,42.0
720575940618342966,720575940621457079,22.0
720575940618342966,720575940623688119,59.0
720575940618342966,720575940624134296,41.0
720575940618342966,720575940624227661,44.0
720575940618342966,720575940624504212,5.0
720575940618342966,720575940625780836,12.0
720575940618342966,720575940625887631,88.0
720575940618342966,720575940626052647,5.0
720575940618342966,720575940626381882,42.0
720575940618342966,720575940627015196,35.0
720575940618342966,720575940627218882,26.0
720575940618342966,720575940627646026,7.0
720575940618342966,720575940627962844,39.0
720575940618342966,720575940628033944,13.0
720575940618342966,720575940628125339,23.0
720575940618342966,720575940628125775,23.0
720575940618342966,720575940628370732,16.0
720575940618342966,720575940628404227,5.0
720575940618342966,720575940630258003,5.0
720575940618342966,720575940630749523,59.0
720575940618342966,720575940631328738,41.0
720575940618342966,720575940631469610,5.0
720575940618342966,720575940632043576,27.0
720575940618342966,720575940632998136,54.0
720575940618342966,720575940633401199,9.0
720575940618342966,720575940633483444,20.0
720575940618342966,720575940635749751,25.0
720575940618342966,720575940635831438,16.0
720575940618342966,720575940636030185,49.0
720575940618342966,720575940641629344,49.0
720575940618342966,720575940651593974,19.0
720575940618342966,720575940654490785,43.0
720575940618342966,720575940660314241,44.0
720575940618382529,720575940647755641,18.0
720575940618574749,720575940640589171,6.0
720575940618827910,720575940610076206,12.0
720575940618827910,720575940610476145,10.0
720575940618827910,720575940614815199,31.0
720575940618827910,720575940615684582,5.0
720575940618827910,720575940616450305,11.0
720575940618827910,720575940616695099,5.0
720575940618827910,720575940619984950,9.0
720575940618827910,720575940621997034,5.0
720575940618827910,720575940622257544,6.0
720575940618827910,720575940623528842,5.0
720575940618827910,720575940625440019,7.0
720575940618827910,720575940627184427,11.0
720575940618827910,720575940627236629,17.0
720575940618827910,720575940627263765,8.0
720575940618827910,720575940628862268,5.0
720575940618827910,720575940630937660,7.0
720575940618827910,720575940632317997,23.0
720575940618827910,720575940639789731,8.0
720575940618827910,720575940641263312,20.0
720575940618932763,720575940603533246,5.0
720575940618932763,720575940607775106,11.0
720575940618932763,720575940608431625,7.0
720575940618932763,720575940610505006,32.0
720575940618932763,720575940611644529,262.0
720575940618932763,720575940613087218,26.0
720575940618932763,720575940613183717,24.0
720575940618932763,720575940614026390,7.0
720575940618932763,720575940614710509,8.0
720575940618932763,720575940615723314,244.0
720575940618932763,720575940617492821,24.0
720575940618932763,720575940619130096,9.0
720575940618932763,720575940621000831,20.0
720575940618932763,720575940621277790,5.0
720575940618932763,720575940621457079,23.0
720575940618932763,720575940622917381,122.0
720575940618932763,720575940623579063,24.0
720575940618932763,720575940624504212,29.0
720575940618932763,720575940624574100,11.0
720575940618932763,720575940625809539,6.0
720575940618932763,720575940626243614,39.0
720575940618932763,720575940626381882,12.0
720575940618932763,720575940627646026,8.0
720575940618932763,720575940630086698,47.0
720575940618932763,720575940631469610,6.0
720575940618932763,720575940631842360,22.0
720575940618932763,720575940632043320,24.0
720575940618932763,720575940632472850,15.0
720575940618932763,720575940633350812,102.0
720575940618932763,720575940633483444,13.0
720575940618932763,720575940635330204,83.0
720575940618932763,720575940635967886,21.0
720575940618932763,720575940636030185,6.0
720575940618932763,720575940636871246,15.0
720575940618932763,720575940637755507,23.0
720575940618932763,720575940640945115,24.0
720575940618932763,720575940649809273,59.0
720575940618969758,720575940620943969,14.0
720575940618969758,720575940623203805,8.0
720575940618969758,720575940629192975,5.0
720575940618969758,720575940631842360,129.0
720575940618969758,720575940635967886,5.0
720575940619090785,720575940613583001,25.0
720575940619109915,720575940621277790,20.0
720575940619109915,720575940630246364,5.0
720575940619130096,720575940605095346,27.0
720575940619130096,720575940609387100,5.0
720575940619130096,720575940614710509,6.0
720575940619130096,720575940620835327,29.0
720575940619130096,720575940624336647,46.0
720575940619130096,720575940624472334,5.0
720575940619130096,720575940624504212,6.0
720575940619130096,720575940625779642,21.0
720575940619130096,720575940627848196,6.0
720575940619130096,720575940628802888,7.0
720575940619130096,720575940631842360,25.0
720575940619188577,720575940605095346,8.0
720575940619188577,720575940613707431,7.0
720575940619188577,720575940616611001,19.0
720575940619188577,720575940617044948,6.0
720575940619188577,720575940618342966,13.0
720575940619188577,720575940620786431,13.0
720575940619188577,720575940620835327,12.0
720575940619188577,720575940621148660,28.0
720575940619188577,720575940627962844,8.0
720575940619188577,720575940630258003,10.0
720575940619188577,720575940630749523,13.0
720575940619188577,720575940631842360,7.0
720575940619188577,720575940632998136,7.0
720575940619188577,720575940635330204,15.0
720575940619191966,720575940614730914,28.0
720575940619191966,720575940615671106,16.0
720575940619191966,720575940618574749,38.0
720575940619191966,720575940620300308,65.0
720575940619191966,720575940621065301,9.0
720575940619191966,720575940622473292,8.0
720575940619191966,720575940623478115,26.0
720575940619191966,720575940625641402,10.0
720575940619191966,720575940627015196,6.0
720575940619191966,720575940629123454,5.0
720575940619191966,720575940630334658,33.0
720575940619191966,720575940631959097,14.0
720575940619191966,720575940640978048,72.0
720575940619191966,720575940641480949,7.0
720575940619191966,720575940647228468,77.0
720575940619197366,720575940619173592,8.0
720575940619197366,720575940630255813,10.0
720575940619197366,720575940630909970,8.0
720575940619329957,720575940612054425,5.0
720575940619329957,720575940626592387,5.0
720575940619530187,720575940606633248,45.0
720575940619530187,720575940611531986,24.0
720575940619530187,720575940612036837,219.0
720575940619530187,720575940614730914,98.0
720575940619530187,720575940618574749,11.0
720575940619530187,720575940626952537,42.0
720575940619530187,720575940627812168,11.0
720575940619530187,720575940629428215,40.0
720575940619530187,720575940630291767,5.0
720575940619530187,720575940631705130,5.0
720575940619530187,720575940631959097,14.0
720575940619530187,720575940632722771,174.0
720575940619530187,720575940637612974,8.0
720575940619530187,720575940641480949,127.0
720575940619530187,720575940642449909,102.0
720575940619530187,720575940645047831,109.0
720575940619530187,720575940645352814,101.0
720575940619569835,720575940602879404,120.0
720575940619569835,720575940603636913,44.0
720575940619569835,720575940609073347,15.0
720575940619569835,720575940612054425,5.0
720575940619569835,720575940618089851,7.0
720575940619569835,720575940618129573,23.0
720575940619569835,720575940618932763,5.0
720575940619569835,720575940619130096,5.0
720575940619569835,720575940619188577,24.0
720575940619569835,720575940620622452,20.0
720575940619569835,720575940621555603,37.0
720575940619569835,720575940624227661,5.0
720575940619569835,720575940625146122,32.0
720575940619569835,720575940625780836,27.0
720575940619569835,720575940626052647,22.0
720575940619569835,720575940626243614,16.0
720575940619569835,720575940626381882,22.0
720575940619569835,720575940627015196,15.0
720575940619569835,720575940627962844,35.0
720575940619569835,720575940628125775,9.0
720575940619569835,720575940632043576,8.0
720575940619569835,720575940634453093,27.0
720575940619569835,720575940635749751,12.0
720575940619569835,720575940636030185,22.0
720575940619569835,720575940637299172,14.0
720575940619569835,720575940641629344,14.0
720575940619984950,720575940614815199,23.0
720575940619984950,720575940616450305,5.0
720575940619984950,720575940628132745,5.0
720575940619984950,720575940630937660,6.0
720575940619984950,720575940632317997,33.0
720575940620068518,720575940635468991,15.0
720575940620068518,720575940639680957,5.0
720575940620091294,720575940617530525,6.0
720575940620091294,720575940621065301,8.0
720575940620124028,720575940613583001,15.0
720575940620183973,720575940605095346,22.0
720575940620183973,720575940611644529,23.0
720575940620183973,720575940620835327,24.0
720575940620183973,720575940625345328,6.0
720575940620183973,720575940626243614,19.0
720575940620300308,720575940612036837,31.0
720575940620300308,720575940614730914,52.0
720575940620300308,720575940620714150,6.0
720575940620300308,720575940630334658,19.0
720575940620300308,720575940631705130,8.0
720575940620300308,720575940640978048,10.0
720575940620300308,720575940641480949,27.0
720575940620300308,720575940645047831,30.0
720575940620300308,720575940645352814,9.0
720575940620300308,720575940647228468,7.0
720575940620304110,720575940605676210,9.0
720575940620304110,720575940610332024,58.0
720575940620304110,720575940613099493,5.0
720575940620304110,720575940613183717,11.0
720575940620304110,720575940617044948,23.0
720575940620304110,720575940618263174,7.0
720575940620304110,720575940618574749,21.0
720575940620304110,720575940620183973,50.0
720575940620304110,720575940620835327,5.0
720575940620304110,720575940621457079,50.0
720575940620304110,720575940622208695,12.0
720575940620304110,720575940622657684,53.0
720575940620304110,720575940623688119,8.0
720575940620304110,720575940626052647,7.0
720575940620304110,720575940627083397,6.0
720575940620304110,720575940628125339,6.0
720575940620304110,720575940628370732,60.0
720575940620304110,720575940628404227,13.0
720575940620304110,720575940630907434,22.0
720575940620304110,720575940635831438,37.0
720575940620304110,720575940635863214,19.0
720575940620304110,720575940637299172,9.0
720575940620304110,720575940640945115,12.0
720575940620537153,720575940602879404,6.0
720575940620537153,720575940620714150,17.0
720575940620537153,720575940622027222,14.0
720575940620537153,720575940623478115,10.0
720575940620537153,720575940624897516,173.0
720575940620537153,720575940627015196,240.0
720575940620537153,720575940630291767,27.0
720575940620537153,720575940632043576,236.0
720575940620537153,720575940644758308,16.0
720575940620537153,720575940647029044,186.0
720575940620576609,720575940617570008,5.0
720575940620576609,720575940620121223,7.0
720575940620622452,720575940605095346,7.0
720575940620622452,720575940612054425,8.0
720575940620622452,720575940615930299,11.0
720575940620622452,720575940618089851,5.0
720575940620622452,720575940618969758,11.0
720575940620622452,720575940620835327,5.0
720575940620622452,720575940621457079,14.0
720575940620622452,720575940622208695,7.0
720575940620622452,720575940623203805,5.0
720575940620622452,720575940624336647,7.0
720575940620622452,720575940625887631,7.0
720575940620622452,720575940628404227,5.0
720575940620622452,720575940628802888,19.0
720575940620622452,720575940630086698,50.0
720575940620622452,720575940630095045,6.0
720575940620622452,720575940633350812,11.0
720575940620622452,720575940636871246,12.0
720575940620622452,720575940641629344,10.0
720575940620714150,720575940612036837,73.0
720575940620714150,720575940614730914,22.0
720575940620714150,720575940620300308,52.0
720575940620714150,720575940621065301,61.0
720575940620714150,720575940621835174,5.0
720575940620714150,720575940624537284,7.0
720575940620714150,720575940628441862,7.0
720575940620714150,720575940631959097,7.0
720575940620714150,720575940641480949,107.0
720575940620714150,720575940645047831,97.0
720575940620714150,720575940645352814,25.0
720575940620835327,720575940604783136,16.0
720575940620835327,720575940605214636,5.0
720575940620835327,720575940605676210,9.0
720575940620835327,720575940609073347,22.0
720575940620835327,720575940610088883,21.0
720575940620835327,720575940610332024,26.0
720575940620835327,720575940612054425,12.0
720575940620835327,720575940613183717,19.0
720575940620835327,720575940614026390,7.0
720575940620835327,720575940615541810,7.0
720575940620835327,720575940615790658,17.0
720575940620835327,720575940615930299,34.0
720575940620835327,720575940616611001,5.0
720575940620835327,720575940617044948,18.0
720575940620835327,720575940617492821,5.0
720575940620835327,720575940618129573,18.0
720575940620835327,720575940618263174,11.0
720575940620835327,720575940618342966,15.0
720575940620835327,720575940620183973,48.0
720575940620835327,720575940620304110,8.0
720575940620835327,720575940620622452,25.0
720575940620835327,720575940620866036,43.0
720575940620835327,720575940621148660,18.0
720575940620835327,720575940621457079,28.0
720575940620835327,720575940621555603,27.0
720575940620835327,720575940622188568,6.0
720575940620835327,720575940622401462,7.0
720575940620835327,720575940622510788,5.0
720575940620835327,720575940622657684,12.0
720575940620835327,720575940622917381,7.0
720575940620835327,720575940623090446,5.0
720575940620835327,720575940623688119,18.0
720575940620835327,720575940624134296,39.0
720575940620835327,720575940624227661,6.0
720575940620835327,720575940624504212,6.0
720575940620835327,720575940624897516,13.0
720575940620835327,720575940625809539,26.0
720575940620835327,720575940625887631,26.0
720575940620835327,720575940626052647,12.0
720575940620835327,720575940626243614,10.0
720575940620835327,720575940626246525,35.0
720575940620835327,720575940626381882,32.0
720575940620835327,720575940626592387,20.0
720575940620835327,720575940627015196,11.0
720575940620835327,720575940627096957,30.0
720575940620835327,720575940627218882,20.0
720575940620835327,720575940627469394,6.0
720575940620835327,720575940627585874,16.0
720575940620835327,720575940627646026,7.0
720575940620835327,720575940627962844,7.0
720575940620835327,720575940628014391,6.0
720575940620835327,720575940628125339,28.0
720575940620835327,720575940628200551,53.0
720575940620835327,720575940628370732,16.0
720575940620835327,720575940628404227,21.0
720575940620835327,720575940629584887,16.0
720575940620835327,720575940629701737,29.0
720575940620835327,720575940630160384,12.0
720575940620835327,720575940630749523,22.0
720575940620835327,720575940631328738,25.0
720575940620835327,720575940631447879,9.0
720575940620835327,720575940631469610,17.0
720575940620835327,720575940632043576,9.0
720575940620835327,720575940632509711,6.0
720575940620835327,720575940632998136,39.0
720575940620835327,720575940633483444,5.0
720575940620835327,720575940633714402,13.0
720575940620835327,720575940635330204,6.0
720575940620835327,720575940635749751,38.0
720575940620835327,720575940635831438,19.0
720575940620835327,720575940635863214,17.0
720575940620835327,720575940636030185,36.0
720575940620835327,720575940636871246,8.0
720575940620835327,720575940637299172,17.0
720575940620835327,720575940640616253,9.0
720575940620835327,720575940640945115,13.0
720575940620835327,720575940641629344,9.0
720575940620835327,720575940645497140,8.0
720575940620835327,720575940647029044,14.0
720575940620835327,720575940649809273,17.0
720575940620835327,720575940651593974,9.0
720575940620835327,720575940654490785,15.0
720575940620835327,720575940660314241,15.0
720575940620866036,720575940603533246,21.0
720575940620866036,720575940604783136,8.0
720575940620866036,720575940605214636,6.0
720575940620866036,720575940609673369,13.0
720575940620866036,720575940615541810,5.0
720575940620866036,720575940618129573,8.0
720575940620866036,720575940618342966,25.0
720575940620866036,720575940621148660,54.0
720575940620866036,720575940621242025,7.0
720575940620866036,720575940625345328,20.0
720575940620866036,720575940626052647,12.0
720575940620866036,720575940627962844,5.0
720575940620866036,720575940629584887,7.0
720575940620866036,720575940634453093,22.0
720575940620928647,720575940615723314,13.0
720575940620928647,720575940616019899,8.0
720575940620928647,720575940621000831,7.0
720575940620928647,720575940627015196,9.0
720575940620928647,720575940632043576,22.0
720575940620943969,720575940607749077,41.0
720575940620943969,720575940617492821,10.0
720575940620943969,720575940623203805,9.0
720575940620943969,720575940623764967,6.0
720575940620943969,720575940626002575,16.0
720575940620943969,720575940627111752,84.0
720575940620943969,720575940631842360,248.0
720575940620943969,720575940632472850,210.0
720575940620943969,720575940635967886,42.0
720575940621000831,720575940610505006,22.0
720575940621000831,720575940611644529,31.0
720575940621000831,720575940618932763,19.0
720575940621000831,720575940623579063,38.0
720575940621065301,720575940614730914,25.0
720575940621065301,720575940620714150,6.0
720575940621065301,720575940624986919,5.0
720575940621065301,720575940625561406,6.0
720575940621065301,720575940630291767,5.0
720575940621065301,720575940644758308,12.0
720575940621071203,720575940613583001,24.0
720575940621148660,720575940602879404,9.0
720575940621148660,720575940604783136,5.0
720575940621148660,720575940609073347,13.0
720575940621148660,720575940610088883,40.0
720575940621148660,720575940610332024,5.0
720575940621148660,720575940612054425,160.0
720575940621148660,720575940614026390,24.0
720575940621148660,720575940615541810,5.0
720575940621148660,720575940615930299,68.0
720575940621148660,720575940617371732,6.0
720575940621148660,720575940618129573,12.0
720575940621148660,720575940619188577,29.0
720575940621148660,720575940620183973,8.0
720575940621148660,720575940620304110,141.0
720575940621148660,720575940620622452,21.0
720575940621148660,720575940620835327,5.0
720575940621148660,720575940620866036,44.0
720575940621148660,720575940621457079,11.0
720575940621148660,720575940621555603,6.0
720575940621148660,720575940623688119,72.0
720575940621148660,720575940624134296,45.0
720575940621148660,720575940624227661,34.0
720575940621148660,720575940624504212,11.0
720575940621148660,720575940625780836,7.0
720575940621148660,720575940625887631,82.0
720575940621148660,720575940626052647,9.0
720575940621148660,720575940626381882,52.0
720575940621148660,720575940627015196,13.0
720575940621148660,720575940627218882,58.0
720575940621148660,720575940627962844,30.0
720575940621148660,720575940628033944,5.0
720575940621148660,720575940628125339,49.0
720575940621148660,720575940628125775,12.0
720575940621148660,720575940628370732,18.0
720575940621148660,720575940629584887,5.0
720575940621148660,720575940630258003,7.0
720575940621148660,720575940630749523,75.0
720575940621148660,720575940631328738,24.0
720575940621148660,720575940632043576,14.0
720575940621148660,720575940632998136,76.0
720575940621148660,720575940633401199,5.0
720575940621148660,720575940633483444,13.0
720575940621148660,720575940634453093,6.0
720575940621148660,720575940635330204,5.0
720575940621148660,720575940635749751,33.0
720575940621148660,720575940635831438,24.0
720575940621148660,720575940636030185,53.0
720575940621148660,720575940641629344,55.0
720575940621148660,720575940649809273,5.0
720575940621148660,720575940651593974,11.0
720575940621148660,720575940654490785,57.0
720575940621148660,720575940660314241,58.0
720575940621242025,720575940609073347,10.0
720575940621242025,720575940610332024,9.0
720575940621242025,720575940615930299,7.0
720575940621242025,720575940618129573,50.0
720575940621242025,720575940618263174,19.0
720575940621242025,720575940618342966,8.0
720575940621242025,720575940619109915,5.0
720575940621242025,720575940620304110,22.0
720575940621242025,720575940620622452,5.0
720575940621242025,720575940620835327,7.0
720575940621242025,720575940620866036,59.0
720575940621242025,720575940621148660,6.0
720575940621242025,720575940621457079,6.0
720575940621242025,720575940621555603,10.0
720575940621242025,720575940622401462,10.0
720575940621242025,720575940622657684,8.0
720575940621242025,720575940623688119,21.0
720575940621242025,720575940624134296,53.0
720575940621242025,720575940624504212,10.0
720575940621242025,720575940625345328,15.0
720575940621242025,720575940625780836,6.0
720575940621242025,720575940625809539,5.0
720575940621242025,720575940625887631,79.0
720575940621242025,720575940626052647,44.0
720575940621242025,720575940626381882,10.0
720575940621242025,720575940627015196,8.0
720575940621242025,720575940627218882,21.0
720575940621242025,720575940627962844,50.0
720575940621242025,720575940628125339,11.0
720575940621242025,720575940628370732,16.0
720575940621242025,720575940628802888,6.0
720575940621242025,720575940630160384,5.0
720575940621242025,720575940630749523,170.0
720575940621242025,720575940631447879,12.0
720575940621242025,720575940632998136,132.0
720575940621242025,720575940634453093,11.0
720575940621242025,720575940635330204,10.0
720575940621242025,720575940635749751,7.0
720575940621242025,720575940635831438,14.0
720575940621242025,720575940636030185,13.0
720575940621242025,720575940637299172,26.0
720575940621242025,720575940640597237,12.0
720575940621242025,720575940660314241,11.0
720575940621277790,720575940608336514,7.0
720575940621277790,720575940620943969,8.0
720575940621277790,720575940631842360,55.0
720575940621332833,720575940606126782,20.0
720575940621332833,720575940630610554,9.0
720575940621336852,720575940623426854,8.0
720575940621336852,720575940623457535,27.0
720575940621336852,720575940624323110,5.0
720575940621336852,720575940624448956,8.0
720575940621336852,720575940624943084,6.0
720575940621336852,720575940626524702,22.0
720575940621336852,720575940630064195,5.0
720575940621457079,720575940610088883,15.0
720575940621457079,720575940613183717,5.0
720575940621457079,720575940614026390,11.0
720575940621457079,720575940614710509,8.0
720575940621457079,720575940615930299,21.0
720575940621457079,720575940618263174,8.0
720575940621457079,720575940620866036,6.0
720575940621457079,720575940622510788,5.0
720575940621457079,720575940623090446,7.0
720575940621457079,720575940625887631,6.0
720575940621457079,720575940626381882,38.0
720575940621457079,720575940627218882,9.0
720575940621457079,720575940627349860,8.0
720575940621457079,720575940628125339,16.0
720575940621457079,720575940631328738,35.0
720575940621457079,720575940632509711,7.0
720575940621457079,720575940633483444,10.0
720575940621457079,720575940633714402,9.0
720575940621457079,720575940635749751,27.0
720575940621457079,720575940636030185,24.0
720575940621457079,720575940640945115,7.0
720575940621457079,720575940654490785,17.0
720575940621504269,720575940613583001,17.0
720575940621551854,720575940605758142,13.0
720575940621551854,720575940609282825,15.0
720575940621551854,720575940609891886,7.0
720575940621551854,720575940614956072,49.0
720575940621551854,720575940616486230,17.0
720575940621551854,720575940622574532,9.0
720575940621551854,720575940623650823,8.0
720575940621551854,720575940624330281,14.0
720575940621551854,720575940627349860,11.0
720575940621551854,720575940633294796,13.0
720575940621551854,720575940634545890,21.0
720575940621551854,720575940635604581,5.0
720575940621551854,720575940640803200,15.0
720575940621551854,720575940646576436,37.0
720575940621555603,720575940605095346,22.0
720575940621555603,720575940606111433,6.0
720575940621555603,720575940608336514,5.0
720575940621555603,720575940609073347,11.0
720575940621555603,720575940612054425,10.0
720575940621555603,720575940618089851,6.0
720575940621555603,720575940618969758,19.0
720575940621555603,720575940620183973,7.0
720575940621555603,720575940620835327,17.0
720575940621555603,720575940621457079,10.0
720575940621555603,720575940622208695,7.0
720575940621555603,720575940623203805,5.0
720575940621555603,720575940624336647,10.0
720575940621555603,720575940625887631,7.0
720575940621555603,720575940628802888,21.0
720575940621555603,720575940630086698,48.0
720575940621555603,720575940631842360,8.0
720575940621555603,720575940633350812,12.0
720575940621555603,720575940633714402,7.0
720575940621555603,720575940636871246,24.0
720575940621822043,720575940626482521,5.0
720575940621822043,720575940630859791,8.0
720575940621822043,720575940631710604,12.0
720575940621827419,720575940633228172,53.0
720575940621827419,720575940660224641,24.0
720575940621835174,720575940612036837,140.0
720575940621835174,720575940618574749,13.0
720575940621835174,720575940620714150,33.0
720575940621835174,720575940621065301,58.0
720575940621835174,720575940622027222,18.0
720575940621835174,720575940624897516,66.0
720575940621835174,720575940625641402,6.0
